flightId,flightNo,departureAirport,departureTime,arrivalAirport,arrivalTime,flyDur,historicalFlyDur,aircraftNo,aircraftType,isInternational,fixedSucessor
50393,ZH9805,SZX,2018-01-18 10:15:00,WUX,2018-01-18 12:45:00,02:16:00,02:16:00,B5671,738,FALSE,NULL
50394,ZH9806,WUX,2018-01-18 14:20:00,SZX,2018-01-18 16:50:00,02:45:00,02:45:00,B1711,738,FALSE,NULL
50397,ZH9809,SZX,2018-01-18 15:45:00,WUX,2018-01-18 18:20:00,02:16:00,02:16:00,B5613,738,FALSE,NULL
50398,ZH9810,WUX,2018-01-18 20:15:00,SZX,2018-01-18 23:00:00,02:45:00,02:45:00,B5613,738,FALSE,NULL
50399,ZH9811,SZX,2018-01-18 19:05:00,WUX,2018-01-18 21:25:00,02:16:00,02:16:00,B1941,738,FALSE,NULL
50400,ZH9812,WUX,2018-01-18 22:40:00,SZX,2018-01-19 01:25:00,02:45:00,02:45:00,B5671,738,FALSE,NULL
50401,ZH9361,NNG,2018-01-18 07:40:00,CTU,2018-01-18 09:40:00,02:00:00,02:00:00,B5379,738,FALSE,NULL
50402,ZH9970,HYN,2018-01-18 23:00:00,CAN,2018-01-19 01:30:00,02:30:00,02:30:00,B5617,738,FALSE,NULL
50403,ZH9971,CAN,2018-01-18 08:25:00,TNA,2018-01-18 11:05:00,02:53:00,02:53:00,B5673,738,FALSE,NULL
50404,ZH9972,TNA,2018-01-18 12:00:00,CAN,2018-01-18 14:45:00,03:03:00,03:03:00,B5673,738,FALSE,NULL
50407,ZH9975,CAN,2018-01-18 15:20:00,TNA,2018-01-18 18:10:00,02:53:00,02:53:00,B1478,738,FALSE,NULL
50408,ZH9976,TNA,2018-01-18 19:10:00,CAN,2018-01-18 22:05:00,03:03:00,03:03:00,B1478,738,FALSE,NULL
50409,ZH9362,CTU,2018-01-18 10:40:00,NNG,2018-01-18 12:30:00,01:55:00,01:55:00,B5379,738,FALSE,NULL
50410,ZH9369,NNG,2018-01-18 09:35:00,WUH,2018-01-18 11:25:00,01:55:00,01:55:00,B5377,738,FALSE,NULL
50411,ZH9369,WUH,2018-01-18 12:25:00,SHE,2018-01-18 15:20:00,02:38:00,02:38:00,B5377,738,FALSE,NULL
50412,ZH9370,WUH,2018-01-18 20:55:00,NNG,2018-01-18 23:00:00,02:22:00,02:22:00,B5607,738,FALSE,NULL
50413,ZH9370,SHE,2018-01-18 16:45:00,WUH,2018-01-18 19:55:00,03:18:00,03:18:00,B5607,738,FALSE,NULL
50414,ZH9373,NNG,2018-01-18 20:00:00,CKG,2018-01-18 21:45:00,01:42:00,01:42:00,B5365,738,FALSE,NULL
50415,ZH9374,CKG,2018-01-18 08:40:00,NNG,2018-01-18 10:30:00,01:44:00,01:44:00,B1517,738,FALSE,NULL
50416,ZH9377,NNG,2018-01-18 11:55:00,CGO,2018-01-18 14:20:00,02:30:00,02:30:00,B1517,738,FALSE,NULL
50417,ZH9378,CGO,2018-01-18 15:20:00,NNG,2018-01-18 18:10:00,02:47:00,02:47:00,B1517,738,FALSE,NULL
50418,ZH9381,NNG,2018-01-18 09:00:00,NKG,2018-01-18 11:10:00,02:24:00,02:24:00,B5441,738,FALSE,NULL
50419,ZH9381,NKG,2018-01-18 12:15:00,CGQ,2018-01-18 14:45:00,02:36:00,02:36:00,B5441,738,FALSE,NULL
50420,ZH9382,NKG,2018-01-18 21:15:00,NNG,2018-01-19 00:05:00,02:58:00,02:58:00,B5441,738,FALSE,NULL
50421,ZH9382,CGQ,2018-01-18 17:10:00,NKG,2018-01-18 20:10:00,02:44:00,02:44:00,B5441,738,FALSE,NULL
50422,ZH9385,NNG,2018-01-18 19:40:00,NKG,2018-01-18 21:50:00,02:24:00,02:24:00,B5618,738,FALSE,NULL
50423,ZH9386,NKG,2018-01-18 16:05:00,NNG,2018-01-18 18:50:00,02:58:00,02:58:00,B5618,738,FALSE,NULL
50424,ZH9387,NNG,2018-01-18 08:30:00,CGO,2018-01-18 10:55:00,02:30:00,02:30:00,B5776,738,FALSE,NULL
50425,ZH9387,CGO,2018-01-18 11:55:00,DLC,2018-01-18 13:45:00,02:02:00,02:02:00,B5776,738,FALSE,NULL
50426,ZH9388,CGO,2018-01-18 17:50:00,NNG,2018-01-18 20:25:00,02:47:00,02:47:00,B5776,738,FALSE,NULL
50427,ZH9388,DLC,2018-01-18 14:40:00,CGO,2018-01-18 16:45:00,02:08:00,02:08:00,B5776,738,FALSE,NULL
50428,ZH9389,NNG,2018-01-18 18:10:00,KHN,2018-01-18 19:50:00,01:40:00,01:40:00,B5378,738,FALSE,NULL
50429,ZH9389,KHN,2018-01-18 20:40:00,DLC,2018-01-18 22:50:00,02:10:00,02:10:00,B5378,738,FALSE,NULL
50430,ZH9390,KHN,2018-01-18 11:35:00,NNG,2018-01-18 13:50:00,02:15:00,02:15:00,B7749,738,FALSE,NULL
50431,ZH9390,DLC,2018-01-18 08:10:00,KHN,2018-01-18 10:35:00,02:25:00,02:25:00,B7749,738,FALSE,NULL
50432,ZH9391,HHA,2018-01-18 15:50:00,TNA,2018-01-18 17:50:00,02:00:00,02:00:00,B5379,738,FALSE,NULL
50433,ZH9881,SZX,2018-01-18 16:00:00,HGH,2018-01-18 18:05:00,01:55:00,01:55:00,B5105,739,FALSE,NULL
50434,ZH9882,HGH,2018-01-18 19:05:00,SZX,2018-01-18 21:35:00,02:24:00,02:24:00,B5105,739,FALSE,NULL
50435,ZH9883,SZX,2018-01-18 18:00:00,HGH,2018-01-18 20:00:00,01:55:00,01:55:00,B5106,739,FALSE,NULL
50436,ZH9884,HGH,2018-01-18 21:00:00,SZX,2018-01-18 23:30:00,02:24:00,02:24:00,B5106,739,FALSE,NULL
50437,ZH9891,SZX,2018-01-18 08:15:00,HFE,2018-01-18 10:35:00,02:05:00,02:05:00,B5106,739,FALSE,NULL
50438,ZH9892,HFE,2018-01-18 11:30:00,SZX,2018-01-18 14:10:00,02:27:00,02:27:00,B5106,739,FALSE,NULL
50439,ZH9893,SZX,2018-01-18 10:20:00,HFE,2018-01-18 12:40:00,02:05:00,02:05:00,B1475,738,FALSE,NULL
50440,ZH9894,HFE,2018-01-18 13:40:00,SZX,2018-01-18 16:00:00,02:27:00,02:27:00,B1475,738,FALSE,NULL
50443,ZH9897,SZX,2018-01-18 20:15:00,HFE,2018-01-18 22:30:00,02:05:00,02:05:00,B5102,739,FALSE,NULL
50444,ZH9898,HFE,2018-01-18 23:25:00,SZX,2018-01-19 01:55:00,02:27:00,02:27:00,B5102,739,FALSE,NULL
50447,ZH9901,SZX,2018-01-18 08:20:00,TNA,2018-01-18 11:05:00,02:46:00,02:46:00,B1759,738,FALSE,NULL
50448,ZH9902,TNA,2018-01-18 12:05:00,SZX,2018-01-18 15:05:00,03:04:00,03:04:00,B1759,738,FALSE,NULL
50451,ZH9909,SZX,2018-01-18 20:15:00,WNZ,2018-01-18 22:00:00,01:39:00,01:39:00,B5186,738,FALSE,NULL
50452,ZH9910,WNZ,2018-01-18 23:30:00,SZX,2018-01-19 01:40:00,02:06:00,02:06:00,B5186,738,FALSE,NULL
50453,ZH9911,SZX,2018-01-18 08:40:00,TAO,2018-01-18 11:50:00,02:51:00,02:51:00,B1937,738,FALSE,NULL
50454,ZH9912,TAO,2018-01-18 12:50:00,SZX,2018-01-18 16:05:00,03:25:00,03:25:00,B1937,738,FALSE,NULL
50455,ZH9913,SZX,2018-01-18 14:40:00,TAO,2018-01-18 17:45:00,02:51:00,02:51:00,B1518,738,FALSE,NULL
50456,ZH9914,TAO,2018-01-18 18:50:00,SZX,2018-01-18 22:10:00,03:25:00,03:25:00,B1518,738,FALSE,NULL
50457,ZH9915,SZX,2018-01-18 16:40:00,TAO,2018-01-18 19:55:00,02:51:00,02:51:00,B1759,738,FALSE,NULL
50474,ZH9751,KHN,2018-01-18 13:25:00,HAK,2018-01-18 15:30:00,02:16:00,02:16:00,B5360,738,FALSE,NULL
50475,ZH9751,HRB,2018-01-18 09:00:00,KHN,2018-01-18 12:40:00,03:49:00,03:49:00,B5360,738,FALSE,NULL
50476,ZH9752,HAK,2018-01-18 16:30:00,KHN,2018-01-18 18:35:00,02:05:00,02:05:00,B5360,738,FALSE,NULL
50477,ZH9752,KHN,2018-01-18 19:25:00,HRB,2018-01-18 22:55:00,03:32:00,03:32:00,B5360,738,FALSE,NULL
50478,ZH9753,CGO,2018-01-18 13:15:00,NNG,2018-01-18 15:50:00,02:47:00,02:47:00,B5378,738,FALSE,NULL
50479,ZH9753,HRB,2018-01-18 09:05:00,CGO,2018-01-18 12:15:00,03:20:00,03:20:00,B5378,738,FALSE,NULL
50480,ZH9754,NNG,2018-01-18 16:40:00,CGO,2018-01-18 19:05:00,02:30:00,02:30:00,B7749,738,FALSE,NULL
50481,ZH9754,CGO,2018-01-18 20:05:00,HRB,2018-01-18 22:55:00,02:48:00,02:48:00,B7749,738,FALSE,NULL
50482,ZH9813,SZX,2018-01-18 22:25:00,WUX,2018-01-19 00:40:00,02:16:00,02:16:00,B5317,738,FALSE,NULL
50483,ZH9814,WUX,2018-01-18 07:10:00,SZX,2018-01-18 09:40:00,02:45:00,02:45:00,B5771,738,FALSE,NULL
50484,ZH9821,CAN,2018-01-18 08:35:00,WUX,2018-01-18 10:50:00,02:17:00,02:17:00,B5606,738,FALSE,NULL
50485,ZH9822,WUX,2018-01-18 11:50:00,CAN,2018-01-18 14:20:00,02:43:00,02:43:00,B5606,738,FALSE,NULL
50486,ZH9823,CAN,2018-01-18 14:25:00,WUX,2018-01-18 16:50:00,02:17:00,02:17:00,B1993,738,FALSE,NULL
50487,ZH9824,WUX,2018-01-18 15:25:00,CAN,2018-01-18 18:10:00,02:43:00,02:43:00,B5736,738,FALSE,NULL
50488,ZH9825,CAN,2018-01-18 15:45:00,WUX,2018-01-18 18:10:00,02:17:00,02:17:00,B5612,738,FALSE,NULL
50489,ZH9826,WUX,2018-01-18 20:20:00,CAN,2018-01-18 23:05:00,02:43:00,02:43:00,B1936,738,FALSE,NULL
50490,ZH9827,CAN,2018-01-18 22:15:00,WUX,2018-01-19 00:35:00,02:17:00,02:17:00,B5616,738,FALSE,NULL
50491,ZH9828,WUX,2018-01-18 07:20:00,CAN,2018-01-18 09:50:00,02:43:00,02:43:00,B5607,738,FALSE,NULL
50494,ZH9841,SZX,2018-01-18 07:40:00,NKG,2018-01-18 09:55:00,02:07:00,02:07:00,B5413,738,FALSE,NULL
50510,ZH9509,SZX,2018-01-18 10:25:00,KHN,2018-01-18 12:20:00,01:34:00,01:34:00,B5690,738,FALSE,NULL
50511,ZH9509,KHN,2018-01-18 13:30:00,PVG,2018-01-18 15:10:00,01:34:00,01:34:00,B5690,738,FALSE,NULL
50512,ZH9510,KHN,2018-01-18 19:10:00,SZX,2018-01-18 21:20:00,01:48:00,01:48:00,B5690,738,FALSE,NULL
50513,ZH9510,PVG,2018-01-18 16:15:00,KHN,2018-01-18 18:20:00,01:44:00,01:44:00,B5690,738,FALSE,NULL
50519,ZH9842,NKG,2018-01-18 11:05:00,SZX,2018-01-18 13:35:00,02:35:00,02:35:00,B5413,738,FALSE,NULL
50520,ZH9843,SZX,2018-01-18 08:55:00,NKG,2018-01-18 11:05:00,02:07:00,02:07:00,B1756,738,FALSE,NULL
50521,ZH9844,NKG,2018-01-18 12:15:00,SZX,2018-01-18 14:40:00,02:35:00,02:35:00,B1935,738,FALSE,NULL
50524,ZH9847,SZX,2018-01-18 12:40:00,NKG,2018-01-18 15:00:00,02:07:00,02:07:00,B1939,738,FALSE,NULL
50525,ZH9848,NKG,2018-01-18 16:30:00,SZX,2018-01-18 19:15:00,02:35:00,02:35:00,B1939,738,FALSE,NULL
50526,ZH9849,SZX,2018-01-18 17:15:00,NKG,2018-01-18 19:25:00,02:07:00,02:07:00,B5619,738,FALSE,NULL
50527,ZH9850,NKG,2018-01-18 20:30:00,SZX,2018-01-18 23:00:00,02:35:00,02:35:00,B5606,738,FALSE,NULL
50531,ZH9981,CAN,2018-01-18 18:10:00,HGH,2018-01-18 20:10:00,02:00:00,02:00:00,B5673,738,FALSE,NULL
50532,ZH9982,HGH,2018-01-18 21:15:00,CAN,2018-01-18 23:45:00,02:30:00,02:30:00,B5673,738,FALSE,NULL
50535,ZH9989,CAN,2018-01-18 22:00:00,HFE,2018-01-19 00:05:00,02:09:00,02:09:00,B1478,738,FALSE,NULL
50536,ZH9990,HFE,2018-01-18 06:40:00,CAN,2018-01-18 08:55:00,02:26:00,02:26:00,B5617,738,FALSE,NULL
50537,ZH9991,CAN,2018-01-18 07:55:00,KHN,2018-01-18 09:30:00,01:32:00,01:32:00,B5357,738,FALSE,NULL
50538,ZH9991,KHN,2018-01-18 10:30:00,TAO,2018-01-18 12:30:00,02:00:00,02:00:00,B5357,738,FALSE,NULL
50539,ZH9992,KHN,2018-01-18 17:30:00,CAN,2018-01-18 19:20:00,01:43:00,01:43:00,B5357,738,FALSE,NULL
50540,ZH9992,TAO,2018-01-18 14:00:00,KHN,2018-01-18 16:10:00,02:10:00,02:10:00,B5357,738,FALSE,NULL
50547,ZH9391,NNG,2018-01-18 13:20:00,HHA,2018-01-18 14:40:00,01:34:00,01:34:00,B5379,738,FALSE,NULL
50548,ZH9392,HHA,2018-01-18 22:05:00,NNG,2018-01-18 23:45:00,01:51:00,01:51:00,B5379,738,FALSE,NULL
50549,ZH9392,TNA,2018-01-18 18:50:00,HHA,2018-01-18 21:05:00,02:15:00,02:15:00,B5379,738,FALSE,NULL
50560,ZH9411,SZX,2018-01-18 07:05:00,KMG,2018-01-18 09:40:00,02:35:00,02:35:00,B5322,738,FALSE,NULL
50561,ZH9412,KMG,2018-01-18 10:55:00,SZX,2018-01-18 13:10:00,02:01:00,02:01:00,B5322,738,FALSE,NULL
50562,ZH9413,SZX,2018-01-18 12:05:00,KMG,2018-01-18 14:40:00,02:35:00,02:35:00,B5317,738,FALSE,NULL
50563,ZH9414,KMG,2018-01-18 16:00:00,SZX,2018-01-18 18:15:00,02:01:00,02:01:00,B5317,738,FALSE,NULL
50564,ZH9415,SZX,2018-01-18 22:05:00,KMG,2018-01-19 00:35:00,02:35:00,02:35:00,B5775,738,FALSE,NULL
50565,ZH9416,KMG,2018-01-18 07:25:00,SZX,2018-01-18 09:40:00,02:01:00,02:01:00,B5317,738,FALSE,NULL
50566,ZH9421,SZX,2018-01-18 07:35:00,CKG,2018-01-18 09:50:00,02:26:00,02:26:00,B5440,738,FALSE,NULL
50567,ZH9422,CKG,2018-01-18 21:40:00,SZX,2018-01-19 00:05:00,02:07:00,02:07:00,B5778,738,FALSE,NULL
50568,ZH9423,SZX,2018-01-18 08:20:00,CKG,2018-01-18 10:40:00,02:26:00,02:26:00,B5859,738,FALSE,NULL
50569,ZH9424,CKG,2018-01-18 11:50:00,SZX,2018-01-18 14:00:00,02:07:00,02:07:00,B5859,738,FALSE,NULL
50570,ZH9425,SZX,2018-01-18 11:25:00,CKG,2018-01-18 13:40:00,02:26:00,02:26:00,B1941,738,FALSE,NULL
50571,ZH9426,CKG,2018-01-18 14:50:00,SZX,2018-01-18 16:55:00,02:07:00,02:07:00,B1941,738,FALSE,NULL
50572,ZH9916,TAO,2018-01-18 21:00:00,SZX,2018-01-19 00:35:00,03:25:00,03:25:00,B1759,738,FALSE,NULL
50573,ZH9919,SZX,2018-01-18 19:05:00,HYN,2018-01-18 21:00:00,01:53:00,01:53:00,B5773,738,FALSE,NULL
50574,ZH9920,HYN,2018-01-18 22:05:00,SZX,2018-01-19 00:45:00,02:12:00,02:12:00,B5773,738,FALSE,NULL
50584,ZH9929,SZX,2018-01-18 17:25:00,LYI,2018-01-18 20:00:00,02:35:00,02:35:00,B5771,738,FALSE,NULL
50585,ZH9930,LYI,2018-01-18 20:45:00,SZX,2018-01-18 23:55:00,03:10:00,03:10:00,B5771,738,FALSE,NULL
50588,ZH9935,SZX,2018-01-18 21:30:00,KHN,2018-01-18 23:00:00,01:34:00,01:34:00,B1757,738,FALSE,NULL
50589,ZH9939,SZX,2018-01-18 18:35:00,JUZ,2018-01-18 20:35:00,01:43:00,01:43:00,B1475,738,FALSE,NULL
50590,ZH9940,JUZ,2018-01-18 21:40:00,SZX,2018-01-18 23:55:00,02:04:00,02:04:00,B1475,738,FALSE,NULL
50601,ZH9757,LYI,2018-01-18 12:50:00,WNZ,2018-01-18 14:45:00,01:55:00,01:55:00,B7750,738,FALSE,NULL
50602,ZH9757,HRB,2018-01-18 09:20:00,LYI,2018-01-18 11:50:00,02:30:00,02:30:00,B7750,738,FALSE,NULL
50603,ZH9758,LYI,2018-01-18 18:30:00,HRB,2018-01-18 20:50:00,02:20:00,02:20:00,B7750,738,FALSE,NULL
50604,ZH9758,WNZ,2018-01-18 15:50:00,LYI,2018-01-18 17:45:00,01:55:00,01:55:00,B7750,738,FALSE,NULL
50605,ZH9771,CTU,2018-01-18 18:20:00,KHN,2018-01-18 20:30:00,02:05:00,02:05:00,B1479,738,FALSE,NULL
50606,ZH9772,KHN,2018-01-18 14:30:00,CTU,2018-01-18 16:50:00,02:40:00,02:40:00,B1479,738,FALSE,NULL
50607,ZH9773,KHN,2018-01-18 08:05:00,KMG,2018-01-18 10:30:00,02:25:00,02:25:00,B5363,738,FALSE,NULL
50608,ZH9774,KMG,2018-01-18 11:40:00,KHN,2018-01-18 14:00:00,02:20:00,02:20:00,B5363,738,FALSE,NULL
50609,ZH9775,KHN,2018-01-18 15:10:00,CKG,2018-01-18 17:15:00,02:11:00,02:11:00,B5363,738,FALSE,NULL
50610,ZH9776,CKG,2018-01-18 18:25:00,KHN,2018-01-18 20:00:00,01:38:00,01:38:00,B5363,738,FALSE,NULL
50611,ZH9779,KHN,2018-01-18 14:25:00,URC,2018-01-18 19:00:00,04:35:00,04:35:00,B7083,738,FALSE,NULL
50612,ZH9780,URC,2018-01-18 20:05:00,KHN,2018-01-19 00:20:00,04:15:00,04:15:00,B7083,738,FALSE,NULL
50622,ZH9859,CAN,2018-01-18 07:15:00,NKG,2018-01-18 09:30:00,02:09:00,02:09:00,B1993,738,FALSE,NULL
50623,ZH9860,NKG,2018-01-18 10:40:00,CAN,2018-01-18 13:05:00,02:31:00,02:31:00,B1993,738,FALSE,NULL
50624,ZH9861,CAN,2018-01-18 08:45:00,NKG,2018-01-18 11:00:00,02:09:00,02:09:00,B1935,738,FALSE,NULL
50625,ZH9862,NKG,2018-01-18 12:20:00,CAN,2018-01-18 14:35:00,02:31:00,02:31:00,B1756,738,FALSE,NULL
50626,ZH9863,CAN,2018-01-18 10:45:00,NKG,2018-01-18 13:05:00,02:09:00,02:09:00,B5617,738,FALSE,NULL
50627,ZH9864,NKG,2018-01-18 14:20:00,CAN,2018-01-18 16:40:00,02:31:00,02:31:00,B5617,738,FALSE,NULL
50630,ZH9867,CAN,2018-01-18 16:45:00,NKG,2018-01-18 19:15:00,02:09:00,02:09:00,B5606,738,FALSE,NULL
50631,ZH9868,NKG,2018-01-18 20:35:00,CAN,2018-01-18 23:00:00,02:31:00,02:31:00,B5619,738,FALSE,NULL
50634,ZH9871,SZX,2018-01-18 07:50:00,HGH,2018-01-18 09:50:00,01:55:00,01:55:00,B5737,738,FALSE,NULL
50635,ZH9872,HGH,2018-01-18 11:05:00,SZX,2018-01-18 13:20:00,02:24:00,02:24:00,B5737,738,FALSE,NULL
50636,ZH9873,SZX,2018-01-18 08:50:00,HGH,2018-01-18 10:50:00,01:55:00,01:55:00,B5109,739,FALSE,NULL
50637,ZH9874,HGH,2018-01-18 12:00:00,SZX,2018-01-18 14:30:00,02:24:00,02:24:00,B5109,739,FALSE,NULL
50645,ZH9007,CAN,2018-01-18 23:55:00,BKK,2018-01-19 03:00:00,03:05:00,03:05:00,B1993,738,TRUE,NULL
50646,ZH9007,WUX,2018-01-18 18:30:00,CAN,2018-01-18 21:00:00,02:43:00,02:43:00,B1993,738,FALSE,NULL
50647,ZH9008,BKK,2018-01-18 04:05:00,CAN,2018-01-18 07:00:00,02:55:00,02:55:00,B1711,738,TRUE,NULL
50648,ZH9008,CAN,2018-01-18 09:50:00,WUX,2018-01-18 12:10:00,02:17:00,02:17:00,B1711,738,FALSE,NULL
50651,ZH9019,SZX,2018-01-18 23:15:00,BKK,2018-01-19 02:15:00,03:08:00,03:08:00,B1712,738,TRUE,NULL
50652,ZH9019,XIY,2018-01-18 18:20:00,SZX,2018-01-18 21:15:00,02:56:00,02:56:00,B5737,738,FALSE,NULL
50653,ZH9020,BKK,2018-01-18 03:45:00,SZX,2018-01-18 06:30:00,02:42:00,02:42:00,B1972,738,TRUE,NULL
50654,ZH9020,SZX,2018-01-18 08:25:00,XIY,2018-01-18 11:10:00,03:35:00,03:35:00,B1972,738,FALSE,NULL
50655,ZH9021,SZX,2018-01-18 09:55:00,SIN,2018-01-18 13:40:00,04:01:00,04:01:00,B1757,738,TRUE,NULL
50656,ZH9022,SIN,2018-01-18 14:40:00,SZX,2018-01-18 19:00:00,04:10:00,04:10:00,B1757,738,TRUE,NULL
50657,ZH9023,SZX,2018-01-18 12:20:00,SIN,2018-01-18 15:55:00,04:01:00,04:01:00,B1712,738,TRUE,NULL
50658,ZH9024,SIN,2018-01-18 17:25:00,SZX,2018-01-18 22:00:00,04:10:00,04:10:00,B1712,738,TRUE,NULL
50660,ZH9641,YNT,2018-01-18 12:55:00,CGQ,2018-01-18 14:35:00,01:40:00,01:40:00,B1516,738,FALSE,NULL
50661,ZH9642,YNT,2018-01-18 18:25:00,SZX,2018-01-18 21:50:00,03:25:00,03:25:00,B1516,738,FALSE,NULL
50662,ZH9642,CGQ,2018-01-18 15:25:00,YNT,2018-01-18 17:20:00,01:55:00,01:55:00,B1516,738,FALSE,NULL
50665,ZH9645,SZX,2018-01-18 17:50:00,KHN,2018-01-18 19:30:00,01:34:00,01:34:00,B1711,738,FALSE,NULL
50666,ZH9645,KHN,2018-01-18 20:20:00,CGQ,2018-01-18 23:20:00,03:00:00,03:00:00,B1711,738,FALSE,NULL
50667,ZH9646,KHN,2018-01-18 12:20:00,SZX,2018-01-18 14:20:00,01:48:00,01:48:00,B1938,738,FALSE,NULL
50668,ZH9646,CGQ,2018-01-18 08:05:00,KHN,2018-01-18 11:30:00,03:25:00,03:25:00,B1938,738,FALSE,NULL
50673,ZH9655,CAN,2018-01-18 11:20:00,SHE,2018-01-18 15:10:00,03:50:00,03:50:00,B5607,738,FALSE,NULL
50674,ZH9656,SHE,2018-01-18 17:00:00,CAN,2018-01-18 21:10:00,04:10:00,04:10:00,B5377,738,FALSE,NULL
50675,ZH9657,CAN,2018-01-18 18:25:00,SHE,2018-01-18 22:10:00,03:45:00,03:45:00,B5187,738,FALSE,NULL
50676,ZH9658,SHE,2018-01-18 09:10:00,CAN,2018-01-18 13:15:00,04:05:00,04:05:00,B5187,738,FALSE,NULL
50679,ZH9029,SZX,2018-01-18 17:05:00,KUL,2018-01-18 21:00:00,03:55:00,03:55:00,B1940,738,TRUE,NULL
50680,ZH9030,KUL,2018-01-18 09:00:00,SZX,2018-01-18 13:05:00,04:05:00,04:05:00,B1518,738,TRUE,NULL
50681,ZH9033,SZX,2018-01-18 09:40:00,ICN,2018-01-18 12:55:00,03:20:00,03:20:00,B5345,738,TRUE,NULL
50682,ZH9034,ICN,2018-01-18 13:55:00,SZX,2018-01-18 18:05:00,04:20:00,04:20:00,B5345,738,TRUE,NULL
50685,ZH9051,SZX,2018-01-18 13:10:00,NRT,2018-01-18 16:55:00,03:45:00,03:45:00,B1476,738,TRUE,NULL
50687,ZH9672,CZX,2018-01-18 21:15:00,CAN,2018-01-18 23:45:00,02:30:00,02:30:00,B5608,738,FALSE,NULL
50688,ZH9672,HRB,2018-01-18 17:25:00,CZX,2018-01-18 20:30:00,03:05:00,03:05:00,B5608,738,FALSE,NULL
50691,ZH9723,WNZ,2018-01-18 14:05:00,SYX,2018-01-18 17:00:00,02:55:00,02:55:00,B5860,738,FALSE,NULL
50692,ZH9723,SHE,2018-01-18 12:30:00,SYX,2018-01-18 17:10:00,04:40:00,04:40:00,B5860,738,FALSE,NULL
50693,ZH9724,SYX,2018-01-18 17:55:00,SHE,2018-01-18 22:00:00,04:05:00,04:05:00,B5860,738,FALSE,NULL
50694,ZH9724,WNZ,2018-01-18 21:10:00,SHE,2018-01-18 23:50:00,02:40:00,02:40:00,B5860,738,FALSE,NULL
50695,ZH9725,SYX,2018-01-18 09:00:00,WUX,2018-01-18 12:00:00,03:00:00,03:00:00,B1519,738,FALSE,NULL
50696,ZH9725,WUX,2018-01-18 12:45:00,SHE,2018-01-18 15:05:00,02:15:00,02:15:00,B1519,738,FALSE,NULL
50697,ZH9726,WUX,2018-01-18 19:30:00,SYX,2018-01-18 22:55:00,03:25:00,03:25:00,B1477,738,FALSE,NULL
50698,ZH9726,SHE,2018-01-18 16:00:00,WUX,2018-01-18 18:40:00,02:35:00,02:35:00,B1477,738,FALSE,NULL
50703,ZH9729,CGO,2018-01-18 13:50:00,SHE,2018-01-18 16:15:00,02:24:00,02:24:00,B5440,738,FALSE,NULL
50704,ZH9001,SZX,2018-01-18 16:35:00,BKK,2018-01-18 19:45:00,03:08:00,03:08:00,B1935,738,TRUE,NULL
50705,ZH9002,BKK,2018-01-18 20:45:00,SZX,2018-01-18 23:35:00,02:42:00,02:42:00,B1935,738,TRUE,NULL
50710,ZH9729,CKG,2018-01-18 11:10:00,CGO,2018-01-18 12:45:00,01:51:00,01:51:00,B5440,738,FALSE,NULL
50711,ZH9730,CGO,2018-01-18 20:40:00,CKG,2018-01-18 22:40:00,02:03:00,02:03:00,B5440,738,FALSE,NULL
50712,ZH9730,SHE,2018-01-18 17:05:00,CGO,2018-01-18 19:40:00,02:41:00,02:41:00,B5440,738,FALSE,NULL
50723,ZH9153,PEK,2018-01-18 23:35:00,NTG,2018-01-19 01:40:00,02:05:00,02:05:00,B1756,738,FALSE,NULL
50724,ZH9154,NTG,2018-01-18 20:30:00,PEK,2018-01-18 22:35:00,02:05:00,02:05:00,B1756,738,FALSE,NULL
50725,ZH9155,PEK,2018-01-18 12:45:00,SYX,2018-01-18 17:05:00,04:20:00,04:20:00,B1713,738,FALSE,NULL
50726,ZH9156,SYX,2018-01-18 18:50:00,PEK,2018-01-18 23:10:00,04:20:00,04:20:00,B1713,738,FALSE,NULL
50727,ZH9157,PEK,2018-01-18 06:20:00,WUX,2018-01-18 08:35:00,02:08:00,02:08:00,B1713,738,FALSE,NULL
50733,ZH9225,CAN,2018-01-18 08:50:00,XIY,2018-01-18 11:40:00,02:50:00,02:50:00,B5616,738,FALSE,NULL
50734,ZH9225,XIY,2018-01-18 12:50:00,INC,2018-01-18 14:10:00,01:19:00,01:19:00,B5616,738,FALSE,NULL
50735,ZH9226,INC,2018-01-18 15:00:00,XIY,2018-01-18 16:25:00,01:18:00,01:18:00,B5616,738,FALSE,NULL
50736,ZH9226,XIY,2018-01-18 17:30:00,CAN,2018-01-18 20:15:00,02:45:00,02:45:00,B5616,738,FALSE,NULL
50739,ZH9239,SZX,2018-01-18 15:40:00,ZGC,2018-01-18 19:10:00,03:30:00,03:30:00,B5380,738,FALSE,NULL
50740,ZH9239,ZGC,2018-01-18 20:00:00,URC,2018-01-18 22:50:00,02:50:00,02:50:00,B5380,738,FALSE,NULL
50741,ZH9240,ZGC,2018-01-18 13:50:00,SZX,2018-01-18 17:00:00,03:10:00,03:10:00,B5773,738,FALSE,NULL
50742,ZH9240,URC,2018-01-18 10:10:00,ZGC,2018-01-18 12:50:00,02:40:00,02:40:00,B5773,738,FALSE,NULL
50752,ZH9558,NNG,2018-01-18 14:30:00,HHA,2018-01-18 15:55:00,01:34:00,01:34:00,B1936,738,FALSE,NULL
